OBJECTID,Lease or Claim Name,Lease or Claim Type,Commodity,Stock Raising Homestead Act,MLRS Casefile Number,Casefile Number,Case Type,BLM Administrative Unit,GIS Acres,GLOBALID,Shape__Area,Shape__Length
147,OIL AND GAS LEASE,OilandGas,459,N,OROR105679402,OROR   063387,312021,ORV04,80.53372417,58619403-8fe6-47d5-8782-f67353bc7942,3.66153412869608E-05,0.0274831200144073
148,OIL AND GAS LEASE,OilandGas,459,N,OROR105679402,OROR   063387,312021,ORV04,427.32174869,f85d9db0-9407-401d-b549-87856a2545f0,0.000194310767710704,0.0685556074621632
149,OIL AND GAS LEASE,OilandGas,459,N,OROR105679403,OROR   063388,312021,ORV04,2549.14465136,ff5484e7-3ed8-4458-b432-f4b5ab51dc5f,0.00115834129201176,0.177880525529809
150,OIL AND GAS LEASE,OilandGas,459,N,OROR105679404,OROR   063389,312021,ORV04,1908.12376881,eaeeb249-7c76-4d6a-8695-0a269b248e19,0.000866861891609005,0.138016391026708
151,OIL AND GAS LEASE,OilandGas,459,N,OROR105679410,OROR   063390,312021,ORV04,80.2380079,c0fbae93-006f-4d09-8fca-3f59a502156d,3.64395573342335E-05,0.0272940066697729
152,OIL AND GAS LEASE,OilandGas,459,N,OROR105679410,OROR   063390,312021,ORV04,197.62581287,0ba5ac4d-ff32-446e-be8b-f170837b8090,8.97598133633437E-05,0.0541008822953934
153,OIL AND GAS LEASE,OilandGas,459,N,OROR105679410,OROR   063390,312021,ORV04,633.5447425,60e2f6d6-a65c-49a6-aac2-17856a0ed665,0.00028779771309928,0.0687151976341301
154,OIL AND GAS LEASE,OilandGas,459,N,OROR105679410,OROR   063390,312021,ORV04,159.24560753,31541448-8c8e-46fb-8e33-e592b89f02de,7.23445473340689E-05,0.034427292743609
155,OIL AND GAS LEASE,OilandGas,459,N,OROR105679412,OROR   063391,312021,ORV04,2058.97019199,145875db-7967-4bcc-8507-5a5769bd8b14,0.000934283588321705,0.196965227385395
156,OIL AND GAS LEASE,OilandGas,459,N,OROR105679412,OROR   063391,312021,ORV04,39.77597213,7339b737-9bed-4b72-81a9-7137ef2538fe,1.8054266092804E-05,0.0172314603166825
157,OIL AND GAS LEASE,OilandGas,459,N,OROR105679412,OROR   063391,312021,ORV04,315.41189769,6248aa45-7e60-4cc6-93a2-cac62c3884c3,0.000143169341299654,0.0541943275572128
158,OIL AND GAS LEASE,OilandGas,459,N,OROR105679414,OROR   063392,312021,ORV04,2527.7012633,7257ed3e-0451-4088-9229-072b1a85250d,0.0011465319562376,0.166400242881869
159,OIL AND GAS LEASE,OilandGas,459,N,OROR105680418,OROR   063393,312021,ORV04,1985.05778661,7bfaa572-20b0-4160-90d7-cac10c98aa9e,0.000900349612038553,0.184565822523362
160,OIL AND GAS LEASE,OilandGas,459,N,OROR105680420,OROR   063394,312021,ORV04,2013.0620877,5cbc1ce2-23b0-4f59-91ef-f628a80ea953,0.000912592311578919,0.223471135829406
161,OIL AND GAS LEASE,OilandGas,459,N,OROR105680421,OROR   063395,312021,ORV04,2277.3920935,12e503ca-ecad-461e-9f17-bdec2dc2ce2e,0.00103184827412406,0.295837225341732
162,OIL AND GAS LEASE,OilandGas,459,N,OROR105680424,OROR   063396,312021,ORV04,79.24576607,8386ae1f-e73b-483c-ba5f-f3583810e8e8,3.59095906787843E-05,0.0243927094997416
163,OIL AND GAS LEASE,OilandGas,459,N,OROR105680426,OROR   063397,312021,ORV04,1760.41587663,575a7525-b164-4a66-a02b-740f4c11a2ad,0.000797345182490972,0.138081630488418
164,OIL AND GAS LEASE,OilandGas,459,N,OROR105680429,OROR   063398,312021,ORV04,2436.25440301,70e502c7-e8ab-4b12-b07d-bd46f9ccee48,0.00110337537807936,0.145084571257197
165,OIL AND GAS LEASE,OilandGas,459,N,OROR105680430,OROR   063399,312021,ORV04,242.0514337,2940d9d3-f59e-4b8d-9431-fd0f0ecc75ac,0.000110143301753851,0.0493337823889063
166,OIL AND GAS LEASE,OilandGas,459,N,OROR105680430,OROR   063399,312021,ORV04,395.56602881,5a788028-2191-4a90-9971-91f48815b56b,0.000180045214619895,0.0615122873230134
167,OIL AND GAS LEASE,OilandGas,459,N,OROR105680430,OROR   063399,312021,ORV04,119.08088402,e02ed750-fce2-4b1f-86c5-7a751ef501ca,5.4215801810642E-05,0.0344247132373358
168,OIL AND GAS LEASE,OilandGas,459,N,OROR105680430,OROR   063399,312021,ORV04,154.36009961,94aa2e56-30bf-45e3-b773-2ed7912921db,7.02853649272583E-05,0.0340655787991041
169,OIL AND GAS LEASE,OilandGas,459,N,OROR105680430,OROR   063399,312021,ORV04,235.91163574,8b302843-1fe9-4bce-b52d-7614758cb1b4,0.000107432929780771,0.0544638275969926
170,OIL AND GAS LEASE,OilandGas,459,N,OROR105680431,OROR   063400,312021,ORV04,52.4349853,0f748315-ca91-49de-a2b5-1bc192849db9,2.38459670072189E-05,0.0204089822172247
171,OIL AND GAS LEASE,OilandGas,459,N,OROR105680431,OROR   063400,312021,ORV04,7.46726778,d078b518-22c8-47b0-86a4-521930b176da,3.39779535352136E-06,0.00862077905165888
172,OIL AND GAS LEASE,OilandGas,459,N,OROR105680431,OROR   063400,312021,ORV04,7.45734709,eaeee897-55dd-4eaa-91b3-a076d07011ba,3.39328107656911E-06,0.00861600265405907
173,OIL AND GAS LEASE,OilandGas,459,N,OROR105680431,OROR   063400,312021,ORV04,1959.89917713,168d6f7f-6a02-4634-b8a5-bc56ef5b5d1f,0.000891630100795737,0.218148822860811
174,OIL AND GAS LEASE,OilandGas,459,N,OROR105680431,OROR   063400,312021,ORV04,49.60038315,8d2ac4cd-98fe-4226-98fc-fc5e0102780e,2.25749295168498E-05,0.0191784344961747
175,OIL AND GAS LEASE,OilandGas,459,N,OROR105680432,OROR   063401,312021,ORV04,5.55397338,5a48d6e6-3b74-4793-98e7-0d9f7cb02b4f,2.52664676736458E-06,0.00739156514592165
176,OIL AND GAS LEASE,OilandGas,459,N,OROR105680432,OROR   063401,312021,ORV04,4.31901431,4a73dd45-db40-43b3-81ae-96f532b45a96,1.96490373127745E-06,0.00610229900819591
177,OIL AND GAS LEASE,OilandGas,459,N,OROR105680432,OROR   063401,312021,ORV04,4.93514995,fd66367b-1c7f-4dbb-9906-3a3aa4a4ee80,2.2452809389506E-06,0.00610204740555439
178,OIL AND GAS LEASE,OilandGas,459,N,OROR105680432,OROR   063401,312021,ORV04,878.64248011,fc35c47c-e24a-40a1-84f2-d038639a0eb0,0.000399636076053866,0.132684864963243
179,OIL AND GAS LEASE,OilandGas,459,N,OROR105680433,OROR   063402,312021,ORV04,355.27423407,475de14a-3355-4233-b333-b570291a5bc4,0.000161507387929305,0.0587059436663728
180,OIL AND GAS LEASE,OilandGas,459,N,OROR105680433,OROR   063402,312021,ORV04,79.94500711,f8cc2fbb-022f-4c3a-a51f-41105bdf8041,3.63534491043538E-05,0.024548089975586
181,OIL AND GAS LEASE,OilandGas,459,N,OROR105680433,OROR   063402,312021,ORV04,80.6530424,8c8774fb-a270-4f22-b827-8468c68eb442,3.66765175385808E-05,0.0273262342912191
182,OIL AND GAS LEASE,OilandGas,459,N,OROR105680433,OROR   063402,312021,ORV04,602.03198302,893b799f-bd42-41b6-8e82-1bb8e8ac0cb3,0.000273742964964185,0.0717565434439637
183,OIL AND GAS LEASE,OilandGas,459,N,OROR105681453,OROR   063403,312021,ORV04,1408.57608104,8f12a4e9-e296-44b7-ae3c-c364493667d5,0.000639110357496975,0.13390216365253
184,OIL AND GAS LEASE,OilandGas,459,N,OROR105681453,OROR   063403,312021,ORV04,80.12427853,1dce792f-e6d3-4289-9bdb-e9fa9782145c,3.63836561518838E-05,0.0272994238671508
185,OIL AND GAS LEASE,OilandGas,459,N,OROR105681454,OROR   063404,312021,ORV04,1336.92422733,adb8416a-5da3-49cf-b163-48c21715857f,0.000606545518166968,0.121522972451026
186,OIL AND GAS LEASE,OilandGas,459,N,OROR105681455,OROR   063405,312021,ORV04,2136.52612966,f877aca4-5579-48ef-84d0-689732cf0960,0.000969088082911185,0.176133120625878
187,OIL AND GAS LEASE,OilandGas,459,N,OROR105681455,OROR   063405,312021,ORV04,116.85878948,7ce465b5-b2ab-4b4f-9304-63f02b8929f8,5.30249885741796E-05,0.034256652558646
188,OIL AND GAS LEASE,OilandGas,459,N,OROR105681456,OROR   063406,312021,ORV04,1860.82392001,34627cca-f186-479f-9c50-7026093fdfe3,0.000843944159896637,0.140149508383589
189,OIL AND GAS LEASE,OilandGas,459,N,OROR105681457,OROR   063407,312021,ORV04,120.22282165,84e4ae13-d4b3-4fef-be09-28cab244447e,5.45366660844593E-05,0.0317678788517384
190,OIL AND GAS LEASE,OilandGas,459,N,OROR105681458,OROR   063408,312021,ORV04,39.72814271,a6979be2-f667-4db4-afd7-c2adcedd4fc3,1.80153215296741E-05,0.0172087036618771
191,OIL AND GAS LEASE,OilandGas,459,N,OROR105681459,OROR   063409,312021,ORV04,1981.47353717,155c8d6a-fc01-48d6-9789-15f969ac616d,0.000898271450751054,0.191992564385496
192,OIL AND GAS LEASE,OilandGas,459,N,OROR105681461,OROR   063410,312021,ORV04,276.75564739,5c4a4cfc-a039-4152-b767-77d1faa7841b,0.000125482210478367,0.0487245894640447
193,OIL AND GAS LEASE,OilandGas,459,N,OROR105681462,OROR   063411,312021,ORV04,2119.84100957,77b7028a-1b3e-458e-b34e-379e38b93057,0.000961004398050136,0.184917498040752
194,OIL AND GAS LEASE,OilandGas,459,N,OROR105550190,OROR   063430,312021,ORV04,273.92002784,5deccb9a-5b5e-47df-b6e6-ed51016b4626,0.000124833188237972,0.0612106127098298
195,OIL AND GAS LEASE,OilandGas,459,N,OROR105550190,OROR   063430,312021,ORV04,200.71663566,c84b04de-8c11-4071-a9c5-1913e76110ad,9.14989086595597E-05,0.051967567790251
196,OIL AND GAS LEASE,OilandGas,459,N,OROR105550191,OROR   063431,312021,ORV04,2087.59881806,d18671e9-9f14-4a90-b412-e6b5f57a0060,0.000951406237618357,0.21854777644366
197,OIL AND GAS LEASE,OilandGas,459,N,OROR105550192,OROR   063432,312021,ORV04,1852.0039413,04774c38-9363-40d4-bf5d-53fcbc2a782a,0.000843998715936323,0.137500452211915
198,OIL AND GAS LEASE,OilandGas,459,N,OROR105550193,OROR   063433,312021,ORV04,2479.08762738,eb07b8ab-0e08-46d7-8f1b-03360a3038e7,0.00112982742939494,0.135993315151436
199,OIL AND GAS LEASE,OilandGas,459,N,OROR105550194,OROR   063434,312021,ORV04,1469.84369456,4733d971-84e8-4099-ac15-a2f523e57b5e,0.000669557191031345,0.117753610578201
200,OIL AND GAS LEASE,OilandGas,459,N,OROR105550195,OROR   063435,312021,ORV04,2216.07237871,38a8f01c-1f87-44e5-bab0-9b5c28f1270f,0.00100949338502687,0.169258480691565
201,OIL AND GAS LEASE,OilandGas,459,N,OROR105550196,OROR   063436,312021,ORV04,2034.54399592,8f0d6f25-360c-41b9-8cf9-cb7f793cfdb2,0.000926812399484334,0.143469314202596
202,OIL AND GAS LEASE,OilandGas,459,N,OROR105550197,OROR   063437,312021,ORV04,908.5391879,61f818b9-d6bc-48bc-a3b9-dbeb63023bb3,0.000413398216096539,0.113076378320517
203,OIL AND GAS LEASE,OilandGas,459,N,OROR105550197,OROR   063437,312021,ORV04,237.04939073,c6cb7f30-e29f-4e70-bd45-606949ca7269,0.000107922935512761,0.0615740143075037
204,OIL AND GAS LEASE,OilandGas,459,N,OROR105550197,OROR   063437,312021,ORV04,318.54781095,e147d286-1991-4277-a294-7612e73ea4cb,0.000145056737892446,0.0518147243553367
205,OIL AND GAS LEASE,OilandGas,459,N,OROR105550198,OROR   063438,312021,ORV04,1677.31369408,c20b2bc3-4e11-4154-9849-2c61fd5a8867,0.000763731393362832,0.187718843489917
206,OIL AND GAS LEASE,OilandGas,459,N,OROR105550199,OROR   063439,312021,ORV04,637.59317174,1b18de38-6b3d-4586-bf0c-32ca75ae3dc6,0.000290193861928856,0.069070260030286
207,OIL AND GAS LEASE,OilandGas,459,N,OROR105550199,OROR   063439,312021,ORV04,78.7424403,d22eb2fb-b0dd-4e9f-a7e3-52f34c16dfc4,3.58452721229696E-05,0.0243633307873872
208,OIL AND GAS LEASE,OilandGas,459,N,OROR105550199,OROR   063439,312021,ORV04,316.02337664,e3873729-a711-4962-80b0-e1b7be7ee1bf,0.000143873422530305,0.0587769834963403
209,OIL AND GAS LEASE,OilandGas,459,N,OROR105550199,OROR   063439,312021,ORV04,314.47898372,94b56a30-5d15-4df9-9232-64f53f034f22,0.000143191931783804,0.0541901227550817
210,OIL AND GAS LEASE,OilandGas,459,N,OROR105550200,OROR   063440,312021,ORV04,39.27955436,deba2ecc-834e-4efa-9180-e6dbb40d750a,1.78760665221489E-05,0.0171306203599307
211,OIL AND GAS LEASE,OilandGas,459,N,OROR105550200,OROR   063440,312021,ORV04,39.53448217,1705bf2f-ef9f-4b2a-8099-1f3b7131df06,1.79931580532866E-05,0.0171972693293566
212,OIL AND GAS LEASE,OilandGas,459,N,OROR105550200,OROR   063440,312021,ORV04,79.17299851,ac7717f5-ee9f-4452-ac1a-4c481cc2e73e,3.60358430953056E-05,0.0272218916483089
213,OIL AND GAS LEASE,OilandGas,459,N,OROR105550200,OROR   063440,312021,ORV04,1855.24254598,52a49d43-c2af-4d9a-bda5-63254a19f180,0.000844602915549331,0.240563858775382
214,OIL AND GAS LEASE,OilandGas,459,N,OROR105550201,OROR   063441,312021,ORV04,1806.54220903,d1fd175c-c27f-4628-94b8-fe72ccb9402c,0.000822042237814458,0.1262049452394
215,OIL AND GAS LEASE,OilandGas,459,N,OROR105550202,OROR   063442,312021,ORV04,1895.52600544,aee99c59-3b26-4125-8073-270d375d999f,0.000862526900164085,0.168540143109208
216,OIL AND GAS LEASE,OilandGas,459,N,OROR105551209,OROR   063443,312021,ORV04,675.02954835,6e958fea-dc40-4720-8770-b58da40ef4f2,0.000307096613141766,0.0833055631082754
217,OIL AND GAS LEASE,OilandGas,459,N,OROR105551209,OROR   063443,312021,ORV04,39.73859273,26adcfcb-5e98-44de-ab69-7eade4e36fba,1.80838910637249E-05,0.0172451703228345
218,OIL AND GAS LEASE,OilandGas,459,N,OROR105551210,OROR   063444,312021,ORV04,39.77379984,f3bb153f-20c4-4bba-be5c-fbca974f94b9,1.80988276952121E-05,0.0172527255834848
219,OIL AND GAS LEASE,OilandGas,459,N,OROR105551211,OROR   063445,312021,ORV04,2525.47221466,2998dcb2-f533-4235-ae60-2ba8003734b6,0.00114875271810888,0.137346563547502
220,OIL AND GAS LEASE,OilandGas,459,N,OROR105551212,OROR   063446,312021,ORV04,2526.61814439,a38de3e4-f107-450f-becb-50ae46ea1d1c,0.00114927407139476,0.137313897005867
221,OIL AND GAS LEASE,OilandGas,459,N,OROR105551213,OROR   063447,312021,ORV04,2507.36300954,47d407ff-45d5-484e-9bb3-ccef6067db8c,0.00113656804478524,0.165543524983334
222,OIL AND GAS LEASE,OilandGas,459,N,OROR105551214,OROR   063448,312021,ORV04,1916.33581695,38ef5c7e-ae83-43cb-ad90-fe6bf18d03fc,0.00086831529824849,0.137654347107883
223,OIL AND GAS LEASE,OilandGas,459,N,OROR105382257,OROR   063471,311121,ORV04,2132.36470504,1a26f2ce-c536-4ea8-af9d-53c3fd24a0b4,0.000967688476066542,0.158852809960762
224,OIL AND GAS LEASE,OilandGas,459,N,OROR105382258,OROR   063472,311121,ORV04,2530.75586263,781f3209-e6c9-4346-9706-67f361200e81,0.00114819541568068,0.166048706082339
225,OIL AND GAS LEASE,OilandGas,459,N,OROR105383291,OROR   063473,311121,ORV04,2539.63331187,027639c9-b5ca-4fe2-b8fd-5ef2c9e74fc2,0.00115242929086889,0.137723132052943
226,OIL AND GAS LEASE,OilandGas,459,N,OROR105383292,OROR   063474,311121,ORV04,1896.13055306,60c4f482-2ec4-4871-8fcb-41e0842ab193,0.00086025085147412,0.13720355494731
227,OIL AND GAS LEASE,OilandGas,459,N,OROR105383293,OROR   063475,311121,ORV04,2525.07829107,a5d07ce4-f3b7-4193-a5d9-57d23462dcb3,0.00114527911409823,0.137298117330554
228,OIL AND GAS LEASE,OilandGas,459,N,OROR105550524,OROR   063639,312021,ORV04,7.64869186,a79e1210-020b-4641-8e5c-1eee6295a6a6,3.48177400155691E-06,0.00913089992504313
229,OIL AND GAS LEASE,OilandGas,459,N,OROR105550524,OROR   063639,312021,ORV04,2.54835564,ce713744-505f-4b87-b57e-4703bb70aa44,1.16004230221733E-06,0.00783702303823658
230,OIL AND GAS LEASE,OilandGas,459,N,OROR105550524,OROR   063639,312021,ORV04,12.74526842,fff8ab1e-c4cd-4de7-8380-e9daa1f19228,5.80210098632961E-06,0.0146988118681813
231,OIL AND GAS LEASE,OilandGas,459,N,OROR105550524,OROR   063639,312021,ORV04,5.1044027,dac19096-9c0f-45b1-b70c-81801dbc5606,2.32375896302983E-06,0.00618342086451411
232,OIL AND GAS LEASE,OilandGas,459,N,OROR105550524,OROR   063639,312021,ORV04,12.74127191,c780fa6f-2d89-4291-ae9d-3b4ef0945ac7,5.80045616516145E-06,0.0146951342885506
233,OIL AND GAS LEASE,OilandGas,459,N,OROR105550524,OROR   063639,312021,ORV04,162.63897105,89c7711f-3371-43e1-a0a3-2127ce5e893a,7.40419613975973E-05,0.0394741085028848
234,OIL AND GAS LEASE,OilandGas,459,N,OROR105550526,OROR   063640,312021,ORV04,277.74336813,5ab51b2f-43f8-4a3d-a7de-963a2b9ff6a4,0.000126136827930168,0.0614994421256542
235,OIL AND GAS LEASE,OilandGas,459,N,OROR105550526,OROR   063640,312021,ORV04,62.25468375,6cea10ec-c5c7-45a3-bbcc-b36c83008745,2.82828386843903E-05,0.0388667619189991
236,OIL AND GAS LEASE,OilandGas,459,N,OROR105550526,OROR   063640,312021,ORV04,479.9564513,913bb89d-396a-48e7-b7be-bec5b0212fe4,0.000218088513520343,0.0618870771524779
237,OIL AND GAS LEASE,OilandGas,459,N,OROR105550526,OROR   063640,312021,ORV04,39.83064191,8fa550df-57e0-4f7d-a6f0-bcd19fcc126f,1.81052250809444E-05,0.0172538670363375
238,OIL AND GAS LEASE,OilandGas,459,N,OROR105550526,OROR   063640,312021,ORV04,39.86932543,fd1e0eee-3227-411d-837b-c88736101d35,1.81249383786053E-05,0.0172601612838991
239,OIL AND GAS LEASE,OilandGas,459,N,OROR105550526,OROR   063640,312021,ORV04,121.21666271,111fbfb5-a4a5-4afe-ac78-8628777afb1a,5.51096313756716E-05,0.0375043340715617
240,OIL AND GAS LEASE,OilandGas,459,N,OROR105550526,OROR   063640,312021,ORV04,39.73852883,4f9d56ec-2160-45fe-a1a0-1ad95ccfb375,1.80676915988442E-05,0.0172273015016496
241,OIL AND GAS LEASE,OilandGas,459,N,OROR105550526,OROR   063640,312021,ORV04,38.16188225,c25beff5-819f-44e3-95d1-ffec3038e1ba,1.73519274540013E-05,0.0166132927165137
242,OIL AND GAS LEASE,OilandGas,459,N,OROR105550526,OROR   063640,312021,ORV04,119.29203344,aa956565-6bcb-424d-a6bc-aedb4b46ee8b,5.4238884786173E-05,0.0344644158971352
243,OIL AND GAS LEASE,OilandGas,459,N,OROR105550526,OROR   063640,312021,ORV04,48.35051328,753ca276-3d48-4ff3-b48b-9650325fb599,2.19870921682741E-05,0.0259327678638583
244,OIL AND GAS LEASE,OilandGas,459,N,OROR105550527,OROR   063641,312021,ORV04,2.46814443,b6acdf9c-0203-4092-aace-f2d683d3211a,1.12290854303865E-06,0.00429078719023965
245,OIL AND GAS LEASE,OilandGas,459,N,OROR105550527,OROR   063641,312021,ORV04,4.93371579,1fbf3a9d-7593-4e20-a6e9-d5f3b4c56af6,2.24469840759411E-06,0.00610141469444539
246,OIL AND GAS LEASE,OilandGas,459,N,OROR105550527,OROR   063641,312021,ORV04,2.46715837,a43a2704-6da6-46c1-b43f-a2cf804dfa38,1.12249381345464E-06,0.00428994432966215
247,OIL AND GAS LEASE,OilandGas,459,N,OROR105550527,OROR   063641,312021,ORV04,40.21657007,11ffba08-5a40-4ea3-8b0b-e439d1d5f709,1.82993230737338E-05,0.0173383434244894
248,OIL AND GAS LEASE,OilandGas,459,N,OROR105550527,OROR   063641,312021,ORV04,3.74348262,d8f6c905-84ed-4ad1-aaf0-1a6a83490e5a,1.70347766470513E-06,0.00635777947837171
249,OIL AND GAS LEASE,OilandGas,459,N,OROR105550527,OROR   063641,312021,ORV04,89.27434106,434752b7-374e-4a5a-a346-ca6b14c9358b,4.06275662498956E-05,0.0461828926821471
250,OIL AND GAS LEASE,OilandGas,459,N,OROR105550527,OROR   063641,312021,ORV04,9.37928624,beb61e70-1372-4e6e-9461-7df01d174e9d,4.26862652602722E-06,0.0139102761306996
251,OIL AND GAS LEASE,OilandGas,459,N,OROR105550527,OROR   063641,312021,ORV04,32.99066918,582641c2-4f53-416c-a758-c378affff202,1.50141145240923E-05,0.0155329965826053
252,OIL AND GAS LEASE,OilandGas,459,N,OROR105550528,OROR   063642,312021,ORV04,117.83848504,4ecf332c-1f85-45d5-9690-3ffdeda33a4c,5.35597059752035E-05,0.0342716196857913
253,OIL AND GAS LEASE,OilandGas,459,N,OROR105550528,OROR   063642,312021,ORV04,79.32013597,90a1c161-6eb0-47fc-a888-1a09659ac3f9,3.60605840796779E-05,0.0244319361230004
254,OIL AND GAS LEASE,OilandGas,459,N,OROR105550528,OROR   063642,312021,ORV04,475.8343891,a2b58b98-9061-440c-b7ab-6e31fce83ae9,0.000216356811961305,0.0616421288404764
255,OIL AND GAS LEASE,OilandGas,459,N,OROR105550529,OROR   063643,312021,ORV04,39.63440235,4d38675f-36b0-49aa-be75-a5bec046ecad,1.79645230673486E-05,0.0171713781882177
256,OIL AND GAS LEASE,OilandGas,459,N,OROR105550529,OROR   063643,312021,ORV04,39.58570617,ec97b32b-d0e2-4e0d-80f2-e911aae9b64c,1.79435169229691E-05,0.0171624138357835
257,OIL AND GAS LEASE,OilandGas,459,N,OROR105551216,OROR   063449,312021,ORV04,1913.79866694,3e2b4fe8-70a8-40f6-a194-940b7e631489,0.00086681901530028,0.137549837488911
258,OIL AND GAS LEASE,OilandGas,459,N,OROR105551219,OROR   063450,312021,ORV04,39.90718118,0e006bbf-f34f-4f3a-8ad8-43ffe9db34c4,1.82128906089929E-05,0.0172985475217514
259,OIL AND GAS LEASE,OilandGas,459,N,OROR105551219,OROR   063450,312021,ORV04,1779.36266519,cd13db2f-006e-4daf-923a-7b08489dc9aa,0.000811926906408189,0.198696079064264
260,OIL AND GAS LEASE,OilandGas,459,N,OROR105551220,OROR   063451,312021,ORV04,1702.09585592,6ab8fade-4c10-45c2-89f0-9774e895acff,0.000776520184899709,0.186270534191768
261,OIL AND GAS LEASE,OilandGas,459,N,OROR105551221,OROR   063452,312021,ORV04,1424.10447956,86e79aaf-0ed9-4580-bb50-ed0291483377,0.000649593857360742,0.128769931705495
262,OIL AND GAS LEASE,OilandGas,459,N,OROR105551222,OROR   063453,312021,ORV04,768.65097306,0aece25e-ba61-45ee-a8b9-c257b83756be,0.000350364257883484,0.103376163431842
263,OIL AND GAS LEASE,OilandGas,459,N,OROR105551222,OROR   063453,312021,ORV04,39.43225499,ce942edc-29c0-4085-86bd-7116fa113c15,1.79760113496741E-05,0.041838067027304
264,OIL AND GAS LEASE,OilandGas,459,N,OROR105551222,OROR   063453,312021,ORV04,39.43043386,f0ffda8f-167e-4f30-8ab6-eca7680ec5ec,1.7980464235734E-05,0.0171952263356276
265,OIL AND GAS LEASE,OilandGas,459,N,OROR105551222,OROR   063453,312021,ORV04,39.62605227,0dc3e862-4917-446e-a9fd-202f119881e8,1.80696911229461E-05,0.0172440649004063
266,OIL AND GAS LEASE,OilandGas,459,N,OROR105551222,OROR   063453,312021,ORV04,238.64792375,d6d307b1-3616-4d59-b18f-1c10ef90cec1,0.000108838659798494,0.0493957204213464
267,OIL AND GAS LEASE,OilandGas,459,N,OROR105551222,OROR   063453,312021,ORV04,336.70178817,045bcf12-62c3-487e-8412-ec6caecf499c,0.000153546603996801,0.0638514565569393
268,OIL AND GAS LEASE,OilandGas,459,N,OROR105551222,OROR   063453,312021,ORV04,303.40307606,ee914815-e162-4f24-a75f-0e7616715239,0.000138371577122598,0.0592544961202501
269,OIL AND GAS LEASE,OilandGas,459,N,OROR105551223,OROR   063454,312021,ORV04,2177.75184452,078297ef-c2ad-416a-b272-9fb24fc00a1c,0.000993028580069222,0.176729657105957
270,OIL AND GAS LEASE,OilandGas,459,N,OROR105551224,OROR   063455,312021,ORV04,1572.53597048,8f6272fd-7b48-49ab-9e67-8d7925c69ef1,0.00071699686213833,0.136426037563799
271,OIL AND GAS LEASE,OilandGas,459,N,OROR105382243,OROR   063456,312021,ORV04,42.89474299,08e09310-5544-4604-a42e-e99be3354b29,1.95495290427061E-05,0.0180403963224186
272,OIL AND GAS LEASE,OilandGas,459,N,OROR105382244,OROR   063457,312021,ORV04,39.79271518,bbcce3af-c1b2-44f6-81e6-6f81cb1707b8,1.81227092070912E-05,0.0172531729439463
273,OIL AND GAS LEASE,OilandGas,459,N,OROR105382244,OROR   063457,312021,ORV04,79.48748475,4c7a6567-fc06-4e31-885d-bdf3694ed0d9,3.62040555046406E-05,0.0244811887645844
274,OIL AND GAS LEASE,OilandGas,459,N,OROR105382244,OROR   063457,312021,ORV04,755.18437486,cbe16507-c1d3-49bb-bb0f-00613376de83,0.000343985650033574,0.0934728029409631
275,OIL AND GAS LEASE,OilandGas,459,N,OROR105382244,OROR   063457,312021,ORV04,398.7919167,57be5d37-d619-447c-9960-19820e0c4770,0.000181675497060496,0.0896151935506851
276,OIL AND GAS LEASE,OilandGas,459,N,OROR105382244,OROR   063457,312021,ORV04,39.84200718,f82525e8-a070-4bab-a415-7eabe3d762cc,1.8153921701014E-05,0.0172781313335947
